82.000000	25.000000	546.000000	59.000000	
192.000000	59.000000	433.000000	101.000000	
43.000000	402.000000	571.000000	424.000000	
43.000000	427.000000	369.000000	447.000000	
43.000000	476.000000	571.000000	499.000000	
43.000000	501.000000	136.000000	523.000000	
43.000000	550.000000	580.000000	572.000000	
43.000000	577.000000	569.000000	598.000000	
44.000000	601.000000	579.000000	621.000000	
43.000000	627.000000	579.000000	647.000000	
43.000000	651.000000	579.000000	671.000000	
43.000000	677.000000	578.000000	699.000000	
43.000000	701.000000	579.000000	724.000000	
436.000000	719.000000	527.000000	767.000000	
43.000000	727.000000	136.000000	747.000000	
43.000000	775.000000	580.000000	797.000000	
44.000000	800.000000	578.000000	820.000000	
43.000000	827.000000	578.000000	848.000000	
44.000000	847.000000	561.000000	871.000000	
43.000000	876.000000	578.000000	899.000000	
43.000000	899.000000	568.000000	920.000000	
43.000000	927.000000	578.000000	948.000000	
44.000000	949.000000	578.000000	970.000000	
43.000000	978.000000	562.000000	999.000000	
43.000000	998.000000	578.000000	1020.000000	
43.000000	1027.000000	578.000000	1048.000000	
44.000000	1049.000000	403.000000	1071.000000	
43.000000	1228.000000	362.000000	1250.000000	
43.000000	1251.000000	229.000000	1276.000000	
43.000000	1277.000000	162.000000	1301.000000	
44.000000	1301.000000	162.000000	1325.000000	
44.000000	1328.000000	345.000000	1352.000000	
43.000000	1350.000000	229.000000	1375.000000	
43.000000	1402.000000	329.000000	1423.000000	
43.000000	1428.000000	378.000000	1451.000000	
43.000000	1451.000000	569.000000	1473.000000	
43.000000	1481.000000	178.000000	1503.000000	
43.000000	1502.000000	429.000000	1523.000000	
43.000000	1529.000000	379.000000	1551.000000	
43.000000	1551.000000	429.000000	1573.000000	
44.000000	1581.000000	495.000000	1601.000000	
43.000000	1601.000000	428.000000	1624.000000	
43.000000	1630.000000	229.000000	1653.000000	
56.000000	1678.000000	495.000000	1699.000000	
43.000000	1729.000000	295.000000	1751.000000	
44.000000	1753.000000	295.000000	1774.000000	
43.000000	1779.000000	162.000000	1800.000000	
43.000000	1828.000000	229.000000	1848.000000	
43.000000	1852.000000	162.000000	1874.000000	
43.000000	1876.000000	162.000000	1898.000000	
43.000000	1901.000000	362.000000	1925.000000	
48.000000	2024.000000	583.000000	2046.000000	
43.000000	2052.000000	579.000000	2073.000000	
43.000000	2075.000000	579.000000	2096.000000	
44.000000	2103.000000	578.000000	2124.000000	
44.000000	2124.000000	573.000000	2146.000000	
43.000000	2152.000000	573.000000	2172.000000	
44.000000	2174.000000	578.000000	2195.000000	
44.000000	2203.000000	578.000000	2223.000000	
44.000000	2225.000000	579.000000	2245.000000	
43.000000	2251.000000	567.000000	2272.000000	
43.000000	2275.000000	503.000000	2297.000000	
23.000000	2355.000000	157.000000	2376.000000	
22.000000	2381.000000	124.000000	2402.000000	
378.000000	2383.000000	613.000000	2450.000000	
