283.000000	77.000000	356.000000	107.000000	
29.000000	202.000000	435.000000	240.000000	
28.000000	304.000000	583.000000	339.000000	
29.000000	353.000000	583.000000	389.000000	
31.000000	404.000000	561.000000	440.000000	
29.000000	453.000000	239.000000	487.000000	
29.000000	552.000000	550.000000	589.000000	
29.000000	604.000000	533.000000	638.000000	
29.000000	701.000000	583.000000	739.000000	
29.000000	753.000000	583.000000	789.000000	
28.000000	803.000000	583.000000	839.000000	
29.000000	855.000000	108.000000	891.000000	
28.000000	953.000000	304.000000	988.000000	
28.000000	1053.000000	583.000000	1088.000000	
29.000000	1103.000000	583.000000	1139.000000	
29.000000	1153.000000	589.000000	1189.000000	
29.000000	1204.000000	239.000000	1237.000000	
29.000000	1302.000000	583.000000	1339.000000	
30.000000	1352.000000	584.000000	1389.000000	
29.000000	1402.000000	141.000000	1438.000000	
29.000000	1503.000000	584.000000	1540.000000	
29.000000	1553.000000	583.000000	1589.000000	
28.000000	1603.000000	551.000000	1639.000000	
29.000000	1654.000000	435.000000	1688.000000	
28.000000	1752.000000	584.000000	1788.000000	
30.000000	1805.000000	435.000000	1839.000000	
63.000000	1902.000000	578.000000	1939.000000	
89.000000	1953.000000	429.000000	1989.000000	
28.000000	2052.000000	584.000000	2089.000000	
30.000000	2104.000000	583.000000	2139.000000	
29.000000	2154.000000	601.000000	2188.000000	
30.000000	2203.000000	108.000000	2237.000000	
33.000000	2303.000000	561.000000	2340.000000	
28.000000	2353.000000	583.000000	2390.000000	
29.000000	2405.000000	174.000000	2438.000000	
29.000000	2504.000000	467.000000	2538.000000	
29.000000	2602.000000	582.000000	2640.000000	
29.000000	2652.000000	206.000000	2688.000000	
29.000000	2752.000000	583.000000	2790.000000	
29.000000	2802.000000	583.000000	2839.000000	
29.000000	2854.000000	583.000000	2889.000000	
29.000000	2903.000000	589.000000	2939.000000	
29.000000	2953.000000	584.000000	2988.000000	
28.000000	3004.000000	108.000000	3040.000000	
28.000000	3104.000000	284.000000	3139.000000	
55.000000	3204.000000	595.000000	3239.000000	
55.000000	3259.000000	498.000000	3291.000000	
55.000000	3310.000000	384.000000	3344.000000	
56.000000	3362.000000	594.000000	3396.000000	
58.000000	3415.000000	355.000000	3447.000000	
